# RA = 12 56 11.10 (194.04625)
# Dec = -05 47 21.00 (-5.789167)
# Redshift = 0.0
# nH = 2.24E20 cm^-2 
# NuBlazar (id = 144)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4180E17     0.0000E00    3.6427E-12   1.6748E-13    54119.222743    54119.240914
2.4180E17     0.0000E00    2.9798E-12   1.7212E-13    55300.647836    55300.718704
2.4180E17     0.0000E00    2.8769E-12   1.9251E-13    55607.870231    55607.881204
2.4180E17     0.0000E00    3.9432E-12   3.0161E-13    53928.013426    53928.020104
2.4180E17     0.0000E00    4.1267E-12   1.2829E-13    55547.712708    55547.855301
2.4180E17     0.0000E00    4.3068E-12   1.6368E-13    54955.577338    54955.650648
2.4180E17     0.0000E00    4.4023E-12   3.1679E-13    53930.495451    53930.502037
2.4180E17     0.0000E00    2.3594E-12   1.1077E-13    54690.771921    54690.979109
2.4180E17     0.0000E00    1.9454E-12   1.1823E-13    54692.047095    54692.123461
2.4180E17     0.0000E00    2.2101E-12   1.2937E-13    54942.666042    54942.873565
2.4180E17     0.0000E00    4.8996E-12   3.4158E-13    53927.348924    53927.355509
2.4180E17     0.0000E00    3.7162E-12   2.0890E-13    55725.141539    55725.153437
2.4180E17     0.0000E00    3.0433E-12   8.8807E-14    54265.785938    54265.995579
2.4180E17     0.0000E00    3.3096E-12   2.0194E-13    55769.963426    55769.974942
2.4180E17     0.0000E00    3.1322E-12   1.7963E-13    54866.019028    54866.034641
2.4180E17     0.0000E00    2.6228E-12   1.4509E-13    54686.496134    54686.758299
2.4180E17     0.0000E00    2.8150E-12   1.8059E-13    55731.565486    55731.577037
2.4180E17     0.0000E00    2.9630E-12   8.5108E-14    54266.793299    54266.989387
2.4180E17     0.0000E00    2.5316E-12   1.7163E-13    54529.464097    54529.475671
2.4180E17     0.0000E00    4.2899E-12   3.1102E-13    53926.345394    53926.352037
2.4180E17     0.0000E00    2.9085E-12   1.2119E-13    55794.581782    55794.726366
2.4180E17     0.0000E00    2.3513E-12   1.2143E-13    54980.125463    54980.203426
2.4180E17     0.0000E00    3.5182E-12   1.4747E-13    54959.597442    54959.736759
2.4180E17     0.0000E00    2.3625E-12   1.3650E-13    54936.642523    54936.715255
2.4180E17     0.0000E00    3.1280E-12   8.5785E-14    54295.300475    54295.712454
2.4180E17     0.0000E00    3.0130E-12   1.9939E-13    55771.2989    55771.311088
2.4180E17     0.0000E00    3.4128E-12   2.0651E-13    55712.09522    55712.165926
2.4180E17     0.0000E00    2.0756E-12   1.1769E-13    54694.320475    54694.397176
2.4180E17     0.0000E00    2.6816E-12   7.1847E-14    54291.220208    54291.429144
2.4180E17     0.0000E00    3.0026E-12   1.7926E-13    55767.952928    55767.967326
2.4180E17     0.0000E00    3.4637E-12   1.9303E-13    55698.248229    55698.261065
2.4180E17     0.0000E00    2.9288E-12   9.2813E-14    54292.69147    54292.824965
2.4180E17     0.0000E00    2.8413E-12   1.0928E-13    55588.136597    55588.277731
2.4180E17     0.0000E00    3.3553E-12   1.5877E-13    55705.339132    55705.356215
2.4180E17     0.0000E00    2.4447E-12   1.7174E-13    54894.788715    54894.799954
2.4180E17     0.0000E00    3.0452E-12   1.3240E-13    54965.014039    54965.082604
2.4180E17     0.0000E00    2.5816E-12   1.7804E-13    55733.572674    55733.583993
2.4180E17     0.0000E00    2.2699E-12   9.2760E-14    54688.432743    54688.715926
2.4180E17     0.0000E00    2.8755E-12   1.9831E-13    54516.470347    54516.482593
2.4180E17     0.0000E00    3.2974E-12   1.4482E-13    54830.214109    54830.358981
2.4180E17     0.0000E00    2.7075E-12   1.3101E-13    54972.785509    54972.925671
2.4180E17     0.0000E00    3.3598E-12   5.3714E-14    53753.052049    53753.999965
2.4180E17     0.0000E00    3.0224E-12   4.3027E-14    53752.043958    53752.995104
2.4180E17     0.0000E00    2.3671E-12   1.5486E-13    55328.227384    55328.240937
2.4180E17     0.0000E00    2.6189E-12   8.3561E-14    54294.361667    54294.501354
2.4180E17     0.0000E00    2.5044E-12   1.3973E-13    54971.378067    54971.453449
2.4180E17     0.0000E00    3.1753E-12   1.9507E-13    55251.597812    55251.611076
2.4180E17     0.0000E00    3.0769E-12   2.5456E-13    54501.024387    54501.032535
2.4180E17     0.0000E00    3.6367E-12   2.1842E-13    54523.112014    54523.12287
2.4180E17     0.0000E00    4.0889E-12   1.9067E-13    54950.6275    54950.702025
2.4180E17     0.0000E00    2.6572E-12   1.8362E-13    54522.971736    54522.98331
2.4180E17     0.0000E00    4.5726E-12   1.9094E-13    54117.216979    54117.233993
2.4180E17     0.0000E00    3.2421E-12   2.1121E-13    54880.005521    54880.085382
2.4180E17     0.0000E00    2.6727E-12   1.7748E-13    55765.947454    55765.959699
2.4180E17     0.0000E00    3.4785E-12   2.1809E-13    55729.020845    55729.031204
2.4180E17     0.0000E00    3.9037E-12   2.4679E-13    55759.407743    55759.418009
2.4180E17     0.0000E00    3.9178E-12   1.3992E-13    55665.677986    55665.827731
2.4180E17     0.0000E00    3.2732E-12   1.6045E-13    55642.518102    55642.53537
2.4180E17     0.0000E00    3.6221E-12   9.4133E-14    55042.65456    55042.988854
2.4180E17     0.0000E00    2.9564E-12   4.8225E-14    53748.027789    53748.983981
2.4180E17     0.0000E00    3.4625E-12   1.9912E-13    55272.003854    55272.017326
2.4180E17     0.0000E00    4.4798E-12   1.5483E-13    54948.284641    54948.423565
2.4180E17     0.0000E00    2.4016E-12   1.2118E-13    54973.440417    54973.928437
2.4180E17     0.0000E00    2.8951E-12   2.0836E-13    54540.047431    54540.05831
2.4180E17     0.0000E00    3.5954E-12   1.3828E-13    54946.667245    54946.88537
2.4180E17     0.0000E00    3.3894E-12   1.9368E-13    55691.497326    55691.509699
2.4180E17     0.0000E00    3.0183E-12   1.4532E-13    54698.012222    54698.284005
2.4180E17     0.0000E00    2.3295E-12   1.0930E-13    54982.068229    54982.274954
2.4180E17     0.0000E00    3.5026E-12   2.8638E-13    53928.156481    53928.16316
2.4180E17     0.0000E00    2.3406E-12   1.0930E-13    54976.117361    54976.265938
2.4180E17     0.0000E00    2.1831E-12   1.1830E-13    54977.65735    54977.797894
2.4180E17     0.0000E00    2.5520E-12   7.8288E-14    54293.353495    54293.566632
2.4180E17     0.0000E00    2.8119E-12   2.5275E-13    53928.282882    53928.28956
2.4180E17     0.0000E00    2.5280E-12   1.9100E-13    54904.841528    54904.852025
2.4180E17     0.0000E00    2.2208E-12   1.0607E-13    54975.716111    54975.859005
2.4180E17     0.0000E00    3.3796E-12   1.4973E-13    55710.287627    55710.432847
2.4180E17     0.0000E00    3.2732E-12   2.0324E-13    54513.592569    54513.604144
2.4180E17     0.0000E00    3.1801E-12   1.7606E-13    55775.044896    55775.061065
2.4180E17     0.0000E00    3.1421E-12   1.8483E-13    55737.515938    55737.529109
2.4180E17     0.0000E00    3.5969E-12   9.5301E-14    55041.103727    55041.380532
2.4180E17     0.0000E00    2.9371E-12   1.8616E-13    54962.275289    54962.412604
2.4180E17     0.0000E00    3.4326E-12   1.4122E-13    54944.606227    54944.812465
2.4180E17     0.0000E00    3.7198E-12   8.5919E-14    55044.450544    55044.993704
2.4180E17     0.0000E00    4.0881E-12   2.9345E-13    53930.021759    53930.028437
2.4180E17     0.0000E00    3.2683E-12   1.8707E-13    55763.678611    55763.813854
2.4180E17     0.0000E00    2.5989E-12   1.8486E-13    54502.958507    54502.969421
2.4180E17     0.0000E00    2.1281E-12   1.5985E-13    54905.095498    54905.107604
2.4180E17     0.0000E00    2.4542E-12   1.3147E-13    54974.660498    54974.865937
2.4180E17     0.0000E00    1.9955E-12   1.2195E-13    54696.333877    54696.476354
2.4180E17     0.0000E00    4.0407E-12   2.8862E-13    53928.084954    53928.091632
2.4180E17     0.0000E00    4.0863E-12   1.3007E-13    55684.26434    55684.410382
2.4180E17     0.0000E00    2.8919E-12   1.3399E-13    54964.810706    54964.95412
2.4180E17     0.0000E00    3.4494E-12   2.0224E-13    55755.253588    55755.267315
2.4180E17     0.0000E00    3.2180E-12   1.7633E-13    55735.173738    55735.18816
2.4180E17     0.0000E00    2.8445E-12   1.3334E-13    54967.018299    54967.092338
2.4180E17     0.0000E00    2.2749E-12   1.7332E-13    54898.469317    54898.540938
2.4180E17     0.0000E00    3.6226E-12   1.3851E-13    54949.88228    54949.965243
2.4180E17     0.0000E00    3.2647E-12   9.2358E-14    55170.538692    55170.67441
2.4180E17     0.0000E00    3.8542E-12   1.3505E-13    54120.176331    54120.245799
2.4180E17     0.0000E00    2.8575E-12   1.9337E-13    55629.151076    55629.162454
2.4180E17     0.0000E00    2.4806E-12   1.7562E-13    54900.816146    54900.82787
2.4180E17     0.0000E00    3.7767E-12   1.1989E-13    55043.517581    55043.738148
2.4180E17     0.0000E00    3.0761E-12   1.3044E-13    54795.873958    54795.954815
2.4180E17     0.0000E00    3.5185E-12   1.6493E-13    54963.873796    54963.953426
2.4180E17     0.0000E00    2.4839E-12   1.8851E-13    54489.037708    54489.049282
2.4180E17     0.0000E00    2.4432E-12   1.3266E-13    54979.054572    54979.135359
2.4180E17     0.0000E00    2.9762E-12   9.0854E-14    53754.047859    53754.259676
2.4180E17     0.0000E00    3.9859E-12   2.9293E-13    53926.211424    53926.218009
2.4180E17     0.0000E00    3.3240E-12   1.2067E-13    55729.845231    55729.984537
2.4180E17     0.0000E00    1.9869E-12   9.3828E-14    54978.251169    54978.396481
2.4180E17     0.0000E00    3.4196E-12   2.7053E-13    53924.399537    53924.406215
2.4180E17     0.0000E00    3.5436E-12   2.8927E-13    53925.141898    53925.148495
2.4180E17     0.0000E00    2.4819E-12   1.4299E-13    53751.171551    53751.981898
2.4180E17     0.0000E00    3.3792E-12   1.2439E-13    54945.670567    54945.749271
2.4180E17     0.0000E00    1.9500E-12   1.3296E-13    55374.067002    55374.081921
2.4180E17     0.0000E00    2.8566E-12   1.8678E-13    54542.380069    54542.391644
2.4180E17     0.0000E00    3.0701E-12   9.0807E-14    54863.955208    54864.612454
2.4180E17     0.0000E00    1.5146E-12   1.4268E-13    54906.635104    54906.647176
2.4180E17     0.0000E00    4.6804E-12   7.4845E-14    54113.003634    54114.024259
2.4180E17     0.0000E00    3.7812E-12   1.9728E-13    54961.069306    54961.208021
2.4180E17     0.0000E00    3.8804E-12   1.2619E-13    54121.174583    54121.249259
2.4180E17     0.0000E00    2.5176E-12   1.7983E-13    54896.460694    54896.472882
2.4180E17     0.0000E00    2.3975E-12   1.8870E-13    54517.01478    54517.026366
2.4180E17     0.0000E00    4.4687E-12   3.1608E-13    53926.278009    53926.284687
2.4180E17     0.0000E00    3.0270E-12   1.9321E-13    54539.105069    54539.11662
2.4180E17     0.0000E00    2.7849E-12   1.2516E-13    54939.851458    54939.993715
2.4180E17     0.0000E00    2.9147E-12   5.8506E-14    53749.029491    53750.107616
2.4180E17     0.0000E00    1.7114E-12   1.6595E-13    55265.315023    55265.324271
2.4180E17     0.0000E00    1.7931E-12   1.4767E-13    55671.76044    55671.773565
2.4180E17     0.0000E00    2.4648E-12   1.5666E-13    54897.081829    54897.150648
2.4180E17     0.0000E00    3.9344E-12   2.3406E-13    54518.023125    54518.034699
2.4180E17     0.0000E00    3.0043E-12   1.4100E-13    54966.07875    54966.15691
2.4180E17     0.0000E00    3.2189E-12   4.5064E-14    54798.953102    54799.89375
2.4180E17     0.0000E00    3.8938E-12   1.4219E-13    54960.534271    54960.67706
2.4180E17     0.0000E00    2.8861E-12   1.9017E-13    54526.443264    54526.454815
2.4180E17     0.0000E00    1.7510E-12   1.6577E-13    54915.017199    54915.542315
2.4180E17     0.0000E00    3.3920E-12   2.6254E-13    53926.412037    53926.418715
2.4180E17     0.0000E00    4.0783E-12   1.7777E-13    54118.218391    54118.236759
2.4180E17     0.0000E00    2.6315E-12   1.2011E-13    54816.029861    54816.370093
2.4180E17     0.0000E00    3.3996E-12   1.5206E-13    54823.235937    54823.330521
2.4180E17     0.0000E00    2.8498E-12   4.0865E-14    54796.137245    54797.952963
2.4180E17     0.0000E00    2.8814E-12   1.3048E-13    54970.303588    54970.381898
2.4180E17     0.0000E00    2.8569E-12   1.8608E-13    54512.520347    54512.531898
2.4180E17     0.0000E00    2.7668E-12   1.7421E-13    54941.711863    54941.723553
2.4180E17     0.0000E00    2.6980E-12   4.8759E-14    54800.02375    54801.105532
2.4180E17     0.0000E00    4.2761E-12   2.9784E-13    53928.222454    53928.229132
2.4180E17     0.0000E00    2.1124E-12   1.1855E-13    54695.599514    54695.677755
2.4180E17     0.0000E00    2.1976E-12   1.4581E-13    55335.92434    55335.938148
2.4180E17     0.0000E00    2.5569E-12   2.3537E-13    55894.654016    55894.661447
2.4180E17     0.0000E00    2.9632E-12   1.5422E-13    55774.843715    55774.993715
2.4180E17     0.0000E00    2.9154E-12   1.6440E-13    55225.773171    55225.849271
2.4180E17     0.0000E00    3.4235E-12   2.5504E-13    53930.361377    53930.368021
2.4180E17     0.0000E00    2.9526E-12   1.2881E-13    54157.275313    54157.812477
2.4180E17     0.0000E00    2.5368E-12   2.1224E-13    54496.876748    54496.947894
2.4180E17     0.0000E00    4.0481E-12   1.9431E-13    54954.637766    54954.715926
2.4180E17     0.0000E00    3.5802E-12   9.3213E-14    55045.186204    55045.337477
2.4180E17     0.0000E00    2.5020E-12   1.6460E-13    55314.979294    55314.992326
2.4180E17     0.0000E00    2.6720E-12   1.8770E-13    54525.372431    54525.383981
2.4180E17     0.0000E00    3.9260E-12   1.5959E-13    54953.435289    54953.513866
2.4180E17     0.0000E00    3.3854E-12   2.8387E-13    53928.350231    53928.35691
2.4180E17     0.0000E00    2.8074E-12   2.9380E-13    54826.205972    54826.277037
2.4180E17     0.0000E00    2.9935E-12   1.3255E-13    54937.706169    54937.987465
2.4180E17     0.0000E00    3.2607E-12   1.7449E-13    54824.241331    54824.335162
2.4180E17     0.0000E00    3.3262E-12   1.4224E-13    55755.387616    55755.527743
2.4180E17     0.0000E00    3.5196E-12   1.9860E-13    55727.550521    55727.563843
2.4180E17     0.0000E00    2.8436E-12   1.7299E-13    55279.968576    55279.981898
2.4180E17     0.0000E00    2.7494E-12   6.5258E-14    54795.402153    54795.821458
2.4180E17     0.0000E00    2.5224E-12   1.4074E-13    54834.230752    54834.309005
2.4180E17     0.0000E00    3.8279E-12   1.4218E-13    55567.857801    55567.939549
2.4180E17     0.0000E00    3.0141E-12   1.0619E-13    55634.172824    55634.296481
2.4180E17     0.0000E00    2.6215E-12   1.7408E-13    54531.329375    54531.340926
2.4180E17     0.0000E00    3.8159E-12   2.9095E-13    55288.805949    55288.812731
2.4180E17     0.0000E00    3.2834E-12   2.0454E-13    54514.529375    54514.540949
2.4180E17     0.0000E00    3.0413E-12   1.9276E-13    55593.351019    55593.364549
2.4180E17     0.0000E00    2.1561E-12   7.6162E-14    55211.447211    55212.64581
2.4180E17     0.0000E00    3.1264E-12   2.2331E-13    54528.720752    54528.730532
2.4180E17     0.0000E00    2.5742E-12   1.2712E-13    54828.205301    54828.351354
2.4180E17     0.0000E00    2.0993E-12   1.6231E-13    54908.390637    54908.401343
2.4180E17     0.0000E00    2.4399E-12   1.4097E-13    54836.238287    54836.316632
2.4180E17     0.0000E00    2.7521E-12   1.9736E-13    54893.516273    54893.527037
2.4180E17     0.0000E00    2.6273E-12   1.1942E-13    54832.159873    54832.367917
2.4180E17     0.0000E00    2.7766E-12   1.8583E-13    54524.044653    54524.056227
2.4180E17     0.0000E00    1.3992E-12   1.3603E-13    54488.833542    54488.845116
2.4180E17     0.0000E00    3.3597E-12   1.9634E-13    55615.031551    55615.045104
2.4180E17     0.0000E00    3.0313E-12   2.2127E-13    55621.12375    55621.133299
2.4180E17     0.0000E00    2.9150E-12   1.7600E-13    55244.426956    55244.440243
2.4180E17     0.0000E00    1.4151E-12   1.3235E-13    54489.105069    54489.116644
2.4180E17     0.0000E00    2.7565E-12   1.4508E-13    54838.24522    54838.324942
2.4180E17     0.0000E00    2.5433E-12   1.8917E-13    54488.968264    54488.979144
2.4180E17     0.0000E00    2.5289E-12   1.4814E-13    54887.036354    54887.052049
2.4180E17     0.0000E00    1.9051E-12   1.5689E-13    55649.142812    55649.156215
2.4180E17     0.0000E00    2.9323E-12   1.6661E-13    55745.477986    55745.493021
2.4180E17     0.0000E00    2.2020E-12   1.1816E-13    54678.603588    54678.680706
2.4180E17     0.0000E00    2.5583E-12   2.0510E-13    55747.420671    55747.42912
2.4180E17     0.0000E00    1.4767E-12   1.4544E-13    55780.010856    55780.02287
# 1SWXRT (0.1-10 keV) (id = 70)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8360E17     0.0000E00    3.0062E-12   1.7455E-13    55773.30603    55773.318009
4.8360E17     0.0000E00    3.0541E-12   1.6915E-13    55741.598576    55741.611748
4.8360E17     0.0000E00    1.4249E-12   1.3479E-13    55293.356644    55293.368715
4.8360E17     0.0000E00    3.2973E-12   1.8490E-13    55739.456736    55739.470093
4.8360E17     0.0000E00    2.8753E-12   1.8418E-13    55743.604757    55743.615926
4.8360E17     0.0000E00    3.2226E-12   1.8127E-13    55237.939942    55237.952049
4.8360E17     0.0000E00    3.8973E-12   2.6232E-13    55761.867546    55761.87706
4.8360E17     0.0000E00    3.5991E-12   1.9995E-13    55782.285266    55782.297164
4.8360E17     0.0000E00    2.8108E-12   5.7869E-14    54289.477269    54290.952731
4.8360E17     0.0000E00    4.0571E-12   1.5783E-13    54119.222743    54119.240914
4.8360E17     0.0000E00    3.3089E-12   1.7674E-13    55300.647836    55300.718704
4.8360E17     0.0000E00    3.0172E-12   1.9403E-13    55607.870231    55607.881204
4.8360E17     0.0000E00    4.2791E-12   3.0793E-13    53928.013426    53928.020104
4.8360E17     0.0000E00    4.6435E-12   1.2602E-13    55547.712708    55547.855301
4.8360E17     0.0000E00    4.6697E-12   1.5950E-13    54955.577338    54955.650648
4.8360E17     0.0000E00    4.8548E-12   3.1419E-13    53930.495451    53930.502037
4.8360E17     0.0000E00    2.6187E-12   1.1476E-13    54690.771921    54690.979109
4.8360E17     0.0000E00    2.1170E-12   1.1761E-13    54692.047095    54692.123461
4.8360E17     0.0000E00    2.4656E-12   1.2821E-13    54942.666042    54942.873565
4.8360E17     0.0000E00    5.4307E-12   3.3821E-13    53927.348924    53927.355509
4.8360E17     0.0000E00    4.0987E-12   2.1572E-13    55725.141539    55725.153437
4.8360E17     0.0000E00    3.4149E-12   8.9604E-14    54265.785938    54265.995579
4.8360E17     0.0000E00    3.6108E-12   2.0358E-13    55769.963426    55769.974942
4.8360E17     0.0000E00    3.3800E-12   1.8241E-13    54866.019028    54866.034641
4.8360E17     0.0000E00    2.9041E-12   1.4839E-13    54686.496134    54686.758299
4.8360E17     0.0000E00    3.0329E-12   1.8178E-13    55731.565486    55731.577037
4.8360E17     0.0000E00    3.2932E-12   8.5137E-14    54266.793299    54266.989387
4.8360E17     0.0000E00    2.8796E-12   1.7571E-13    54529.464097    54529.475671
4.8360E17     0.0000E00    4.6640E-12   3.0248E-13    53926.345394    53926.352037
4.8360E17     0.0000E00    3.2287E-12   1.2379E-13    55794.581782    55794.726366
4.8360E17     0.0000E00    2.6725E-12   1.3466E-13    54980.125463    54980.203426
4.8360E17     0.0000E00    3.8274E-12   1.4106E-13    54959.597442    54959.736759
4.8360E17     0.0000E00    2.6253E-12   1.4014E-13    54936.642523    54936.715255
4.8360E17     0.0000E00    3.4310E-12   8.4384E-14    54295.300475    54295.712454
4.8360E17     0.0000E00    3.4013E-12   2.0867E-13    55771.2989    55771.311088
4.8360E17     0.0000E00    3.6809E-12   2.0060E-13    55712.09522    55712.165926
4.8360E17     0.0000E00    2.3011E-12   1.1651E-13    54694.320475    54694.397176
4.8360E17     0.0000E00    2.9213E-12   7.0214E-14    54291.220208    54291.429144
4.8360E17     0.0000E00    3.2479E-12   1.8163E-13    55767.952928    55767.967326
4.8360E17     0.0000E00    3.8923E-12   2.0486E-13    55698.248229    55698.261065
4.8360E17     0.0000E00    3.2153E-12   9.0063E-14    54292.69147    54292.824965
4.8360E17     0.0000E00    3.1242E-12   1.1158E-13    55588.136597    55588.277731
4.8360E17     0.0000E00    3.7609E-12   1.6145E-13    55705.339132    55705.356215
4.8360E17     0.0000E00    2.7040E-12   1.7278E-13    54894.788715    54894.799954
4.8360E17     0.0000E00    3.4251E-12   1.4487E-13    54965.014039    54965.082604
4.8360E17     0.0000E00    2.8333E-12   1.8959E-13    55733.572674    55733.583993
4.8360E17     0.0000E00    2.5083E-12   9.4063E-14    54688.432743    54688.715926
4.8360E17     0.0000E00    3.1980E-12   2.0632E-13    54516.470347    54516.482593
4.8360E17     0.0000E00    3.6000E-12   1.4780E-13    54830.214109    54830.358981
4.8360E17     0.0000E00    3.0367E-12   1.3159E-13    54972.785509    54972.925671
4.8360E17     0.0000E00    3.7416E-12   5.3586E-14    53753.052049    53753.999965
4.8360E17     0.0000E00    3.3504E-12   4.2930E-14    53752.043958    53752.995104
4.8360E17     0.0000E00    2.5590E-12   1.5604E-13    55328.227384    55328.240937
4.8360E17     0.0000E00    2.8398E-12   8.0885E-14    54294.361667    54294.501354
4.8360E17     0.0000E00    2.7543E-12   1.4703E-13    54971.378067    54971.453449
4.8360E17     0.0000E00    3.5192E-12   1.9939E-13    55251.597812    55251.611076
4.8360E17     0.0000E00    3.2392E-12   2.6039E-13    54501.024387    54501.032535
4.8360E17     0.0000E00    4.0115E-12   2.2286E-13    54523.112014    54523.12287
4.8360E17     0.0000E00    4.4519E-12   1.9025E-13    54950.6275    54950.702025
4.8360E17     0.0000E00    2.9507E-12   1.8813E-13    54522.971736    54522.98331
4.8360E17     0.0000E00    5.0694E-12   1.8807E-13    54117.216979    54117.233993
4.8360E17     0.0000E00    3.5543E-12   2.1742E-13    54880.005521    54880.085382
4.8360E17     0.0000E00    2.9365E-12   1.6622E-13    55765.947454    55765.959699
4.8360E17     0.0000E00    3.8171E-12   2.2216E-13    55729.020845    55729.031204
4.8360E17     0.0000E00    4.3920E-12   2.5709E-13    55759.407743    55759.418009
4.8360E17     0.0000E00    4.3150E-12   1.4744E-13    55665.677986    55665.827731
4.8360E17     0.0000E00    3.5617E-12   1.6498E-13    55642.518102    55642.53537
4.8360E17     0.0000E00    3.9623E-12   8.8643E-14    55042.65456    55042.988854
4.8360E17     0.0000E00    3.2875E-12   4.8428E-14    53748.027789    53748.983981
4.8360E17     0.0000E00    3.9537E-12   2.0809E-13    55272.003854    55272.017326
4.8360E17     0.0000E00    4.8274E-12   1.5339E-13    54948.284641    54948.423565
4.8360E17     0.0000E00    2.6302E-12   1.2378E-13    54973.440417    54973.928437
4.8360E17     0.0000E00    3.1878E-12   2.0435E-13    54540.047431    54540.05831
4.8360E17     0.0000E00    3.9528E-12   1.3432E-13    54946.667245    54946.88537
4.8360E17     0.0000E00    3.8114E-12   1.9646E-13    55691.497326    55691.509699
4.8360E17     0.0000E00    3.3499E-12   1.4888E-13    54698.012222    54698.284005
4.8360E17     0.0000E00    2.5487E-12   1.1397E-13    54982.068229    54982.274954
4.8360E17     0.0000E00    4.0006E-12   2.9901E-13    53928.156481    53928.16316
4.8360E17     0.0000E00    2.6008E-12   1.1398E-13    54976.117361    54976.265938
4.8360E17     0.0000E00    2.3452E-12   1.1775E-13    54977.65735    54977.797894
4.8360E17     0.0000E00    2.7830E-12   7.6139E-14    54293.353495    54293.566632
4.8360E17     0.0000E00    3.1301E-12   2.5379E-13    53928.282882    53928.28956
4.8360E17     0.0000E00    2.7193E-12   1.9347E-13    54904.841528    54904.852025
4.8360E17     0.0000E00    2.4698E-12   1.0377E-13    54975.716111    54975.859005
4.8360E17     0.0000E00    3.7350E-12   1.4552E-13    55710.287627    55710.432847
4.8360E17     0.0000E00    3.5326E-12   2.0380E-13    54513.592569    54513.604144
4.8360E17     0.0000E00    3.6014E-12   1.7493E-13    55775.044896    55775.061065
4.8360E17     0.0000E00    3.5329E-12   1.9070E-13    55737.515938    55737.529109
4.8360E17     0.0000E00    3.9567E-12   9.7807E-14    55041.103727    55041.380532
4.8360E17     0.0000E00    3.2430E-12   1.8117E-13    54962.275289    54962.412604
4.8360E17     0.0000E00    3.8169E-12   1.5027E-13    54944.606227    54944.812465
4.8360E17     0.0000E00    4.0738E-12   8.3032E-14    55044.450544    55044.993704
4.8360E17     0.0000E00    4.4381E-12   2.7738E-13    53930.021759    53930.028437
4.8360E17     0.0000E00    3.6533E-12   1.9553E-13    55763.678611    55763.813854
4.8360E17     0.0000E00    2.8412E-12   1.9075E-13    54502.958507    54502.969421
4.8360E17     0.0000E00    2.2728E-12   1.5208E-13    54905.095498    54905.107604
4.8360E17     0.0000E00    2.7228E-12   1.3257E-13    54974.660498    54974.865937
4.8360E17     0.0000E00    2.1635E-12   1.2542E-13    54696.333877    54696.476354
4.8360E17     0.0000E00    4.4388E-12   2.9075E-13    53928.084954    53928.091632
4.8360E17     0.0000E00    4.4378E-12   1.2965E-13    55684.26434    55684.410382
4.8360E17     0.0000E00    3.1719E-12   1.3791E-13    54964.810706    54964.95412
4.8360E17     0.0000E00    3.6867E-12   2.0422E-13    55755.253588    55755.267315
4.8360E17     0.0000E00    3.6130E-12   1.8581E-13    55735.173738    55735.18816
4.8360E17     0.0000E00    3.2028E-12   1.3651E-13    54967.018299    54967.092338
4.8360E17     0.0000E00    2.5300E-12   1.7929E-13    54898.469317    54898.540938
4.8360E17     0.0000E00    3.9950E-12   1.4440E-13    54949.88228    54949.965243
4.8360E17     0.0000E00    3.6300E-12   9.2952E-14    55170.538692    55170.67441
4.8360E17     0.0000E00    4.2327E-12   1.2799E-13    54120.176331    54120.245799
4.8360E17     0.0000E00    3.0938E-12   1.8602E-13    55629.151076    55629.162454
4.8360E17     0.0000E00    2.6307E-12   1.7402E-13    54900.816146    54900.82787
4.8360E17     0.0000E00    4.1317E-12   1.0984E-13    55043.517581    55043.738148
4.8360E17     0.0000E00    3.4709E-12   1.3041E-13    54795.873958    54795.954815
4.8360E17     0.0000E00    3.9655E-12   1.6437E-13    54963.873796    54963.953426
4.8360E17     0.0000E00    2.7604E-12   1.9867E-13    54489.037708    54489.049282
4.8360E17     0.0000E00    2.7014E-12   1.3507E-13    54979.054572    54979.135359
4.8360E17     0.0000E00    3.2707E-12   9.0546E-14    53754.047859    53754.259676
4.8360E17     0.0000E00    4.3954E-12   2.8747E-13    53926.211424    53926.218009
4.8360E17     0.0000E00    3.6913E-12   1.2270E-13    55729.845231    55729.984537
4.8360E17     0.0000E00    2.2166E-12   9.6327E-14    54978.251169    54978.396481
4.8360E17     0.0000E00    3.6875E-12   2.6836E-13    53924.399537    53924.406215
4.8360E17     0.0000E00    3.7874E-12   2.8021E-13    53925.141898    53925.148495
4.8360E17     0.0000E00    2.7291E-12   1.3248E-13    53751.171551    53751.981898
4.8360E17     0.0000E00    3.7040E-12   1.2741E-13    54945.670567    54945.749271
4.8360E17     0.0000E00    2.1399E-12   1.4614E-13    55374.067002    55374.081921
4.8360E17     0.0000E00    3.0976E-12   1.9488E-13    54542.380069    54542.391644
4.8360E17     0.0000E00    3.3921E-12   9.1250E-14    54863.955208    54864.612454
4.8360E17     0.0000E00    1.6786E-12   1.4329E-13    54906.635104    54906.647176
4.8360E17     0.0000E00    5.1894E-12   7.4404E-14    54113.003634    54114.024259
4.8360E17     0.0000E00    4.2350E-12   2.0410E-13    54961.069306    54961.208021
4.8360E17     0.0000E00    4.2736E-12   1.2183E-13    54121.174583    54121.249259
4.8360E17     0.0000E00    2.8266E-12   1.8022E-13    54896.460694    54896.472882
4.8360E17     0.0000E00    2.5252E-12   1.8860E-13    54517.01478    54517.026366
